ID,NPL_score,SMILES_no_chiral,SMILES_chiral
CHEMBL4874514,-0.252,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(C4CC(C(O)=NO)C4)CC3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(C4CC(C(O)=NO)C4)CC3)c2cc1OC
CHEMBL4854659,-0.846,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(c4ccc(C(O)=NO)cn4)CC3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(c4ccc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4845706,-0.552,COc1cc2[nH]c(C3CCCCC3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC,COc1cc2[nH]c(C3CCCCC3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4208004,-0.67,COc1cc2c(=NCC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL569864,-0.938,COc1cc2[nH]c(N3CCCN(C)CC3)nc(=NC3CCN(Cc4ccccc4)CC3)c2cc1OC,COc1cc2[nH]c(N3CCCN(C)CC3)nc(=NC3CCN(Cc4ccccc4)CC3)c2cc1OC
CHEMBL1985987,-1.189,CC(=NNC(=O)c1cc(O)cc(O)c1)c1ccc(NC(=O)Cc2ccccc2)cc1,CC(=NNC(=O)c1cc(O)cc(O)c1)c1ccc(NC(=O)Cc2ccccc2)cc1
CHEMBL3109082,-0.465,NC(=O)C(Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O,NC(=O)C(Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O
CHEMBL1377441,-0.925,O=C(O)c1ccc(-c2ccc(CC3=NC(=O)N(Cc4ccc(Cl)cc4)C3=O)o2)cc1Cl,O=C(O)c1ccc(-c2ccc(CC3=NC(=O)N(Cc4ccc(Cl)cc4)C3=O)o2)cc1Cl
CHEMBL1523953,-0.509,Cc1ccc(S(=O)(=O)N2C(c3ccc(C(C)C)cc3)C=CC(C(=O)O)C2c2ccc(C(C)(C)C)cc2)cc1,Cc1ccc(S(=O)(=O)N2[C@H](c3ccc(C(C)C)cc3)C=CC(C(=O)O)[C@@H]2c2ccc(C(C)(C)C)cc2)cc1
CHEMBL1360321,-1.451,CN1C(=O)NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)C1=O,CN1C(=O)NC(=O)/C(=C\c2ccc([N+](=O)[O-])o2)C1=O
CHEMBL582503,0.32,c1ccc2c(c1)c1c(c3ccccc32)CN2CCCC2C1,c1ccc2c(c1)c1c(c3ccccc32)CN2CCCC2C1
CHEMBL3109088,-0.205,O=C(O)CC(Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O,O=C(O)C[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O
CHEMBL1429479,-1.02,Cc1ccc(N2C(=O)NC(=O)C(=Cc3ccoc3)C2=O)cc1,Cc1ccc(N2C(=O)NC(=O)/C(=C/c3ccoc3)C2=O)cc1
CHEMBL1972915,-2.073,Cc1nn(-c2ccccc2)c(Cl)c1C=NNc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1[N+](=O)[O-],Cc1nn(-c2ccccc2)c(Cl)c1/C=N/Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1[N+](=O)[O-]
CHEMBL2385837,-1.157,CN(C)c1ccc2[nH]ccc(=Nc3ccc(NC(=O)c4cccc(Nc5cc[n+](C)cc5)c4)cc3)c2c1,CN(C)c1ccc2[nH]ccc(=Nc3ccc(NC(=O)c4cccc(Nc5cc[n+](C)cc5)c4)cc3)c2c1
CHEMBL2385838,-0.996,CN(C)c1ccc2[nH]ccc(=Nc3ccc(NC(=O)c4ccc(Nc5cc[n+](C)cc5)cc4)cc3)c2c1,CN(C)c1ccc2[nH]ccc(=Nc3ccc(NC(=O)c4ccc(Nc5cc[n+](C)cc5)cc4)cc3)c2c1
CHEMBL2385836,-0.814,C[n+]1ccc(Nc2ccc(C(=O)Nc3ccc(N=c4cc[nH]c5ccc(N)cc45)cc3)cc2)cc1,C[n+]1ccc(Nc2ccc(C(=O)Nc3ccc(N=c4cc[nH]c5ccc(N)cc45)cc3)cc2)cc1
CHEMBL2429920,-0.722,O=C(O)CN1C(=O)c2ccccc2C1=O,O=C(O)CN1C(=O)c2ccccc2C1=O
CHEMBL3414633,-1.599,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc(O)c3ccccc23)ccc1Cl,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc(O)c3ccccc23)ccc1Cl
CHEMBL54976,0.392,NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1c[nH]c2ccccc12)C(=O)O
CHEMBL1571625,-0.714,C=c1[nH]n(-c2ccccc2)c(=O)c1=Cc1[nH]c(=S)[nH]c1O,C=c1[nH]n(-c2ccccc2)c(=O)c1=Cc1[nH]c(=S)[nH]c1O
CHEMBL256098,-2.15,Cc1ccc(NC(=O)CN2C(=O)SC(=Cc3cccn3-c3cccc(C(=O)O)c3)C2=O)c(C)c1,Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3cccn3-c3cccc(C(=O)O)c3)C2=O)c(C)c1
CHEMBL1446088,-2.279,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1cccc(-n2cccc2)c1,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1cccc(-n2cccc2)c1
CHEMBL4463793,-0.917,C=CC(=O)Nc1cccc(-c2c[nH]cc2CN(C)CCN)c1,C=CC(=O)Nc1cccc(-c2c[nH]cc2CN(C)CCN)c1
CHEMBL4442279,-0.989,c1ccc(N2CCN(c3nc(=NC4CCN(Cc5ccc6ccccc6c5)CC4)c4ccccc4[nH]3)CC2)cc1,c1ccc(N2CCN(c3nc(=NC4CCN(Cc5ccc6ccccc6c5)CC4)c4ccccc4[nH]3)CC2)cc1
CHEMBL4574840,-1.017,COc1ccc2[nH]c(N3CCN(c4ccccc4)CC3)nc(=NC3CCN(Cc4ccccc4)CC3)c2c1,COc1ccc2[nH]c(N3CCN(c4ccccc4)CC3)nc(=NC3CCN(Cc4ccccc4)CC3)c2c1
CHEMBL4855823,-0.496,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCc3ccc(C(O)=NO)cn3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCc3ccc(C(O)=NO)cn3)c2cc1OC
CHEMBL1780245,-0.062,CC1=CC(=O)N(C(C(=O)O)c2c[nH]c3ccccc23)C1=O,CC1=CC(=O)N(C(C(=O)O)c2c[nH]c3ccccc23)C1=O
CHEMBL4554522,-0.731,COc1ccc(CN2CCC(N=c3[nH]c(=Nc4ccc(NC(=O)CCCCCCC(O)=NO)cc4)[nH]c4cc(OC)c(OC)cc34)CC2)cc1,COc1ccc(CN2CCC(N=c3[nH]c(=Nc4ccc(NC(=O)CCCCCCC(O)=NO)cc4)[nH]c4cc(OC)c(OC)cc34)CC2)cc1
CHEMBL4069152,-0.836,O=C(NCCc1ccc(C=CC(O)=NO)cc1)c1ccc2ncccc2c1,O=C(NCCc1ccc(/C=C/C(O)=NO)cc1)c1ccc2ncccc2c1
CHEMBL4067480,-1.111,O=C(NCCc1ccc(C=CC(O)=NO)cc1)c1cc(C(F)(F)F)ccc1Cl,O=C(NCCc1ccc(/C=C/C(O)=NO)cc1)c1cc(C(F)(F)F)ccc1Cl
CHEMBL4093350,-0.854,O=C(NCCc1ccc(C=CC(O)=NO)cc1)c1c[nH]c2ncccc12,O=C(NCCc1ccc(/C=C/C(O)=NO)cc1)c1c[nH]c2ncccc12
CHEMBL1489,1.432,N=c1ncn(C2OC(CO)C(O)C2O)c(=O)[nH]1,N=c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
CHEMBL4163369,-0.734,COc1cc2c(=NC3CCN(C)CC3)cc(C)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(C)[nH]c2cc1OCCCN1CCCC1
CHEMBL4162957,-0.516,COc1cc2c(=NC3CCN(C)CC3)cc(-c3cc[nH]c(=O)c3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3cc[nH]c(=O)c3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4174677,-0.434,COc1cc2c(=NC3CCN(C)CC3)cc(-c3cc4ccccc4o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3cc4ccccc4o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL1995706,-1.757,COc1ccc(Br)cc1C=NNc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1[N+](=O)[O-],COc1ccc(Br)cc1/C=N/Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1[N+](=O)[O-]
CHEMBL1609276,-1.018,O=C1COc2ccc(C(=O)COC(=O)C=Cc3ccc(Br)o3)cc2N1,O=C1COc2ccc(C(=O)COC(=O)/C=C/c3ccc(Br)o3)cc2N1
CHEMBL104663,-1.107,N=C(N)NCCCS(=O)(=O)Nc1ccc(N=c2c3ccccc3[nH]c3cc([N+](=O)[O-])ccc23)cc1,N=C(N)NCCCS(=O)(=O)Nc1ccc(N=c2c3ccccc3[nH]c3cc([N+](=O)[O-])ccc23)cc1
CHEMBL1482590,-0.711,C=C(C)C(=O)Nc1cccc(C2=NOC3(C2)CC(C(N)=O)N(C(=O)CC)C3)c1,C=C(C)C(=O)Nc1cccc(C2=NOC3(C2)CC(C(N)=O)N(C(=O)CC)C3)c1
CHEMBL1510676,-0.964,Cc1ccc(C2C(C=C3SC(=S)NC3=O)=C(c3cccs3)Oc3ccccc32)cc1,Cc1ccc(C2C(/C=C3/SC(=S)NC3=O)=C(c3cccs3)Oc3ccccc32)cc1
CHEMBL1430983,-1.532,COc1cc(C=C2SC(=O)N(Cc3ccc(Cl)cc3)C2=O)cc([N+](=O)[O-])c1O,COc1cc(C=C2SC(=O)N(Cc3ccc(Cl)cc3)C2=O)cc([N+](=O)[O-])c1O
CHEMBL1509648,-1.262,Cc1ccc(C=CC(=O)Nc2ccc([N+](=O)[O-])c(NC(=O)C=Cc3ccc(C)o3)c2)o1,Cc1ccc(/C=C/C(=O)Nc2ccc([N+](=O)[O-])c(NC(=O)/C=C/c3ccc(C)o3)c2)o1
CHEMBL1967046,-2.349,c1coc(-c2ccc3nncn3c2)c1,c1coc(-c2ccc3nncn3c2)c1
CHEMBL1461389,-2.555,Cc1ccccc1NC(=O)CSc1ccsc1[N+](=O)[O-],Cc1ccccc1NC(=O)CSc1ccsc1[N+](=O)[O-]
CHEMBL1560629,-0.824,C=c1c(=Cc2c(O)[nH]c(=O)n(-c3ccccc3F)c2=O)cc(C)n1-c1cc(C(=O)O)cc(C(=O)O)c1,C=c1c(=Cc2c(O)[nH]c(=O)n(-c3ccccc3F)c2=O)cc(C)n1-c1cc(C(=O)O)cc(C(=O)O)c1
CHEMBL1395998,-1.506,CN(C)C(CNC(=O)c1cc(-c2ccco2)nc2ccccc12)c1ccccc1,CN(C)C(CNC(=O)c1cc(-c2ccco2)nc2ccccc12)c1ccccc1
CHEMBL4527662,-0.871,COc1cc2c(=NC3CCN(Cc4ccccc4)CC3)[nH]c(N3CCN(c4ccccc4)CC3)nc2cc1OCc1ccccc1,COc1cc2c(=NC3CCN(Cc4ccccc4)CC3)[nH]c(N3CCN(c4ccccc4)CC3)nc2cc1OCc1ccccc1
CHEMBL2178772,-0.02,O=C(NCCCCCCCCNC(=O)C(Cc1c[nH]c2ccc(Br)cc12)=NO)C(Cc1c[nH]c2ccc(Br)cc12)=NO,O=C(NCCCCCCCCNC(=O)C(Cc1c[nH]c2ccc(Br)cc12)=NO)C(Cc1c[nH]c2ccc(Br)cc12)=NO
CHEMBL1566530,-1.872,O=C(O)CN1C(=O)C(=Cc2cc(Br)ccc2OCc2ccccc2Cl)SC1=S,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccccc2Cl)SC1=S
CHEMBL1391256,-0.132,O=C1CCCC2=c3c(ccc4ccccc34)=NC(c3ccco3)C12,O=C1CCCC2=c3c(ccc4ccccc34)=NC(c3ccco3)C12
CHEMBL1472200,-1.861,CCOC(=O)Cc1csc(=NC(=O)c2sc3nc4cc(C)ccc4cc3c2N)[nH]1,CCOC(=O)Cc1csc(=NC(=O)c2sc3nc4cc(C)ccc4cc3c2N)[nH]1
CHEMBL1411673,-1.358,COc1ccc(CN2C(=O)NC(=O)C(=Cc3ccco3)C2=O)cc1,COc1ccc(CN2C(=O)NC(=O)/C(=C\c3ccco3)C2=O)cc1
CHEMBL1704267,-2.109,O=C(NN=Cc1ccc(F)cc1)c1cc(-c2ccco2)nc2ccccc12,O=C(N/N=C/c1ccc(F)cc1)c1cc(-c2ccco2)nc2ccccc12
CHEMBL1440277,-1.847,CC(C)COc1ccc(-c2nn(-c3ccccc3)cc2C=C2SC(=S)N(CC(=O)O)C2=O)cc1,CC(C)COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CC(=O)O)C2=O)cc1
CHEMBL1573309,-1.107,CCN(CC)CCn1c2ccccc2c2c[nH]c(=N)c(C#N)c21,CCN(CC)CCn1c2ccccc2c2c[nH]c(=N)c(C#N)c21
CHEMBL1443718,-1.271,CCOC(=O)C(C)N1C(=O)SC(=Cc2ccc(-c3ccccc3C(=O)O)o2)C1=O,CCOC(=O)C(C)N1C(=O)S/C(=C\c2ccc(-c3ccccc3C(=O)O)o2)C1=O
CHEMBL1408747,-1.813,O=C(O)c1ccc(-n2cccc2C=C2SC(=O)N(CC(=O)N3CCCC3)C2=O)cc1,O=C(O)c1ccc(-n2cccc2/C=C2/SC(=O)N(CC(=O)N3CCCC3)C2=O)cc1
CHEMBL1976649,-1.807,COc1ccccc1N1CCN(N=Cc2ccc(Cl)c([N+](=O)[O-])c2)CC1,COc1ccccc1N1CCN(/N=C/c2ccc(Cl)c([N+](=O)[O-])c2)CC1
CHEMBL4757320,-1.526,CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4c(=N)[nH]ccc4c3)n2)cc1,CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4c(=N)[nH]ccc4c3)n2)cc1
CHEMBL1780247,-0.202,CC1=C(C)C(=O)N(C(C(=O)O)c2c[nH]c3ccccc23)C1=O,CC1=C(C)C(=O)N(C(C(=O)O)c2c[nH]c3ccccc23)C1=O
CHEMBL2047544,0.099,CON=C(Cc1ccc(O)c(Br)c1)C(=O)NCCSSCCNC(=O)C(Cc1ccc(O)c(Br)c1)=NOC,CON=C(Cc1ccc(O)c(Br)c1)C(=O)NCCSSCCNC(=O)C(Cc1ccc(O)c(Br)c1)=NOC
CHEMBL4167876,-0.768,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(CN(C)C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(CN(C)C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4169833,-0.916,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccnn3C)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccnn3C)[nH]c2cc1OCCCN1CCCC1
CHEMBL1230055,0.237,NC(CCSCC1OC(n2cnc3c(=NCc4cccc(Cl)c4)[nH]cnc32)C(O)C1O)C(=O)O,NC(CCSC[C@H]1O[C@@H](n2cnc3c(=NCc4cccc(Cl)c4)[nH]cnc32)[C@H](O)[C@@H]1O)C(=O)O
CHEMBL4207483,-0.719,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCC(F)C1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCC(F)C1
CHEMBL4215862,-0.132,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OC1CC2(C1)CN(C(C)C)C2,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OC1CC2(C1)CN(C(C)C)C2
CHEMBL1529522,-1.933,CCOC(=O)c1nn(-c2ccc(F)cc2)c(=O)cc1OCC(=O)Nc1ccc(OCC)cc1,CCOC(=O)c1nn(-c2ccc(F)cc2)c(=O)cc1OCC(=O)Nc1ccc(OCC)cc1
CHEMBL1702473,0.271,COC1C(=N)C(=O)c2nc(C)ccc2C1=O,COC1C(=N)C(=O)c2nc(C)ccc2C1=O
CHEMBL1529471,-1.714,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)C(=Cc2ccco2)SC1=S,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)/C(=C/c2ccco2)SC1=S
CHEMBL1313324,-2.202,O=C(O)CCN1C(=O)C(=Cc2ccc(-c3nc4ccccc4s3)o2)SC1=S,O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3nc4ccccc4s3)o2)SC1=S
CHEMBL1446430,-1.399,CCOC(=O)C(NC(=O)CC(C)C)(Nc1sc2c(c1C(N)=O)CCCC2)C(F)(F)F,CCOC(=O)C(NC(=O)CC(C)C)(Nc1sc2c(c1C(N)=O)CCCC2)C(F)(F)F
CHEMBL1729254,1.676,COc1cc(CCc2ccccc2)c(C(=O)O)c(O)c1CC=C(C)CCC=C(C)C,COc1cc(CCc2ccccc2)c(C(=O)O)c(O)c1C/C=C(/C)CCC=C(C)C
CHEMBL1332506,-1.047,O=C1NN(c2ccccc2)C(=O)C1=Cc1ccc(-c2ccc(C(=O)O)cc2)o1,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccc(C(=O)O)cc2)o1
CHEMBL1421172,-1.325,CCCCN1C(=O)C(=CC=Cc2ccco2)C(=O)NC1=S,CCCCN1C(=O)/C(=C/C=C/c2ccco2)C(=O)NC1=S
CHEMBL4069669,-0.987,O=C(NCCc1ccc(C=CC(O)=NO)cc1)c1cncc(F)c1,O=C(NCCc1ccc(/C=C/C(O)=NO)cc1)c1cncc(F)c1
CHEMBL4206071,-0.808,COc1cc2c(OC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,COc1cc2c(OC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1
CHEMBL4856184,-0.749,COc1cc2c(=NCC3CCN(Cc4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCC3CCN(Cc4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4092336,-1.846,COC(=O)c1ccccc1NC(=O)CSc1nc2cc(OC)ccc2[nH]1,COC(=O)c1ccccc1NC(=O)CSc1nc2cc(OC)ccc2[nH]1
CHEMBL4103702,-0.956,c1ccc(CCCN=c2[nH]cnc3cc(OCC4CCN(CCNc5cccc6ncccc56)CC4)ccc23)cc1,c1ccc(CCCN=c2[nH]cnc3cc(OCC4CCN(CCNc5cccc6ncccc56)CC4)ccc23)cc1
CHEMBL4104156,-0.803,CN(CCN1CCC(COc2ccc3c(=NCCCc4ccccc4)[nH]cnc3c2)CC1)c1ccnc2ccccc12,CN(CCN1CCC(COc2ccc3c(=NCCCc4ccccc4)[nH]cnc3c2)CC1)c1ccnc2ccccc12
CHEMBL3087498,-0.676,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)CC1OC(n2cc(Br)c3c(=N)[nH]cnc32)C(O)C1O,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2cc(Br)c3c(=N)[nH]cnc32)[C@H](O)[C@@H]1O
CHEMBL551167,0.486,COC(=O)C1CC(SCC2OC(n3cnc4c(=N)[nH]cnc43)C(O)C2O)CN1C,COC(=O)C1C[C@H](SC[C@H]2O[C@@H](n3cnc4c(=N)[nH]cnc43)[C@H](O)[C@@H]2O)CN1C
CHEMBL4855461,-0.206,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NC3CCC(C(O)=NO)CC3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NC3CCC(C(O)=NO)CC3)c2cc1OC
CHEMBL44,1.355,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL4208522,-0.599,COc1cc2c(=NC(C)(C)C3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC(C)(C)C3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4173662,-0.431,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccoc3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccoc3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4166410,-0.303,COc1cc2c(=NC3CCN(C)CC3)cc(C3CCC(C)O3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(C3CCC(C)O3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4159955,-0.663,CCNCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3[nH]2)o1,CCNCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3[nH]2)o1
CHEMBL4166777,-0.547,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(-c4ccccc4)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(-c4ccccc4)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4074312,-0.679,CCCN=c1[nH]cnc2cc(OCC3CCN(CCN=c4cc[nH]c5ccccc45)CC3)ccc12,CCCN=c1[nH]cnc2cc(OCC3CCN(CCN=c4cc[nH]c5ccccc45)CC3)ccc12
CHEMBL4089049,-0.599,Nc1ccc(CCN=c2[nH]cnc3cc(OCC4CCN(CCN=c5cc[nH]c6ccccc56)CC4)ccc23)cc1,Nc1ccc(CCN=c2[nH]cnc3cc(OCC4CCN(CCN=c5cc[nH]c6ccccc56)CC4)ccc23)cc1
CHEMBL1818035,0.242,O=C(NCCSSCCNC(=O)C(Cc1ccc(O)c(I)c1)=NO)C(Cc1ccc(O)c(I)c1)=NO,O=C(NCCSSCCNC(=O)C(Cc1ccc(O)c(I)c1)=NO)C(Cc1ccc(O)c(I)c1)=NO
CHEMBL98,-0.833,O=C(CCCCCCC(O)=NO)Nc1ccccc1,O=C(CCCCCCC(O)=NO)Nc1ccccc1
CHEMBL4865830,-0.9,COc1cc2c(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)cc(C)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)cc(C)[nH]c2cc1OCCCN1CCCC1
CHEMBL4847870,-0.59,COc1cc2[nH]c(-c3ccccc3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC,COc1cc2[nH]c(-c3ccccc3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4065917,-0.953,c1ccc(CCCN=c2[nH]cnc3cc(OCC4CCN(CCNc5cccc6cnccc56)CC4)ccc23)cc1,c1ccc(CCCN=c2[nH]cnc3cc(OCC4CCN(CCNc5cccc6cnccc56)CC4)ccc23)cc1
CHEMBL4087907,-0.363,Oc1ccc2c(=NCCN3CCC(COc4ccc5c(=NCCCc6ccccc6)[nH]cnc5c4)CC3)cc[nH]c2c1,Oc1ccc2c(=NCCN3CCC(COc4ccc5c(=NCCCc6ccccc6)[nH]cnc5c4)CC3)cc[nH]c2c1
CHEMBL4207526,-0.51,CCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN(C)C)cc3[nH]2)o1,CCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN(C)C)cc3[nH]2)o1
